rollout/ep_rew_mean,train/n_updates,time/fps,train/policy_loss,train/value_loss,train/explained_variance,train/entropy_loss,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/learning_rate,train/std
177.68296074999998,51859,93,37.05825424194336,34.61429977416992,-3291.6882,-20.68513298034668,33.24,259300,2776,51860,0.0007,0.8292847275733948
176.93114898,51869,93,-14.997520446777344,0.8457018136978149,-2.4352884,-20.672834396362305,33.12,259350,2777,51870,0.0007,0.8286848068237305
175.32349455,51879,93,-38.76047134399414,3.381701707839966,0.2668215,-20.65683364868164,32.86,259400,2778,51880,0.0007,0.8278275728225708
174.10919097,51889,93,5.240023136138916,0.4984743297100067,0.29087776,-20.65329360961914,32.67,259450,2778,51890,0.0007,0.8280032873153687
172.94512490999998,51899,93,-10697.5576171875,278808.125,0.018419623,-20.6389102935791,32.49,259500,2779,51900,0.0007,0.8270834684371948
172.45709610000003,51909,93,0.8428599238395691,0.07155969738960266,0.6675098,-20.660465240478516,32.42,259550,2779,51910,0.0007,0.8280830383300781
171.04436641000004,51919,93,21.343427658081055,1.320754885673523,-21.50278,-20.66560935974121,32.2,259600,2780,51920,0.0007,0.8280830383300781
169.75178124,51929,93,16.818037033081055,1.4066412448883057,-4.750719,-20.66334342956543,31.99,259650,2780,51930,0.0007,0.8277767300605774
168.38262722000002,51939,93,5.369546890258789,0.2955784499645233,0.6867449,-20.66339111328125,31.77,259700,2781,51940,0.0007,0.8280553221702576
167.01456271999996,51949,93,-7.371984004974365,0.33445093035697937,0.7934345,-20.645736694335938,31.56,259750,2781,51950,0.0007,0.8273301720619202
165.59046123999997,51959,93,-4347.80712890625,110909.2734375,0.00960356,-20.63640594482422,31.34,259800,2782,51960,0.0007,0.8266133069992065
164.36679392,51969,93,-8616.5751953125,213356.734375,0.023105025,-20.636789321899414,31.14,259850,2782,51970,0.0007,0.8266212344169617
163.10443098,51979,93,-160.7931671142578,124.4686050415039,-1032.5121,-20.640256881713867,30.94,259900,2783,51980,0.0007,0.8267878293991089
161.5466587,51989,93,-344.4894714355469,270.99322509765625,-13.864212,-20.64099884033203,30.69,259950,2783,51990,0.0007,0.8268175721168518
160.68626894000002,51999,93,-0.2107425183057785,0.07565977424383163,-0.5931598,-20.651351928710938,30.55,260000,2784,52000,0.0007,0.8273485898971558
159.64982866,52009,93,-16.468929290771484,0.8105339407920837,-2.8337023,-20.66322135925293,30.39,260050,2784,52010,0.0007,0.8277552127838135
158.63995905,52019,93,-23.99668312072754,1.859675407409668,-4671.8364,-20.672210693359375,30.22,260100,2785,52020,0.0007,0.8283536434173584
157.49153347,52029,93,12.767910957336426,0.8724588751792908,0.2712497,-20.67959976196289,30.03,260150,2785,52030,0.0007,0.8284492492675781
156.7952129,52039,93,-2919.315185546875,50458.8828125,0.09698248,-20.680326461791992,29.92,260200,2786,52040,0.0007,0.8283047080039978
155.42202908,52049,93,-4531.90576171875,99134.875,0.09752244,-20.68458366394043,29.7,260250,2786,52050,0.0007,0.8287793397903442
154.32629477000003,52059,93,-265.26751708984375,576.7385864257812,-1415.3453,-20.678119659423828,29.53,260300,2787,52060,0.0007,0.8285176157951355
152.95595656,52069,93,-155.7030487060547,58.266353607177734,-455.90213,-20.67756462097168,29.31,260350,2787,52070,0.0007,0.8282857537269592
152.47468284,52079,93,31.939701080322266,7.580522060394287,-78.9353,-20.666282653808594,29.23,260400,2788,52080,0.0007,0.8280686736106873
151.84148863,52089,93,-25.7857666015625,2.6159889698028564,-110.153,-20.671567916870117,29.13,260450,2788,52090,0.0007,0.828194797039032
150.97952444,52099,93,72.49978637695312,13.088276863098145,-2.6629658,-20.67192840576172,28.99,260500,2789,52100,0.0007,0.8281888365745544
149.71519911999997,52109,93,41.356502532958984,6.007154941558838,-9.159678,-20.673389434814453,28.78,260550,2789,52110,0.0007,0.8282543420791626
148.90202370999998,52119,93,-21.154823303222656,3.521533727645874,-3.921894,-20.677762985229492,28.65,260600,2790,52120,0.0007,0.8284043669700623
147.67086199,52129,93,-29.27936363220215,3.1990668773651123,-2.5425537,-20.676237106323242,28.45,260650,2790,52130,0.0007,0.8284271955490112
146.61844179000002,52139,93,-7556.00146484375,152683.953125,0.25056434,-20.680259704589844,28.28,260700,2791,52140,0.0007,0.8285983204841614
145.16380508999998,52149,93,-6346.17333984375,127981.015625,0.37270993,-20.674875259399414,28.04,260750,2792,52150,0.0007,0.8283330202102661
144.22703557,52159,93,-1237.7283935546875,4546.876953125,-376.32443,-20.676044464111328,27.89,260800,2792,52160,0.0007,0.8284132480621338
142.66357804,52169,93,-1057.269775390625,4476.98974609375,-459.03336,-20.67225456237793,27.63,260850,2793,52170,0.0007,0.8282591700553894
141.75421715,52179,93,-1966.104736328125,10379.2568359375,0.4742658,-20.673038482666016,27.49,260900,2793,52180,0.0007,0.8283796906471252
141.25942693999997,52189,93,4.640759468078613,57.60588455200195,-87.02416,-20.673095703125,27.41,260950,2794,52190,0.0007,0.8281387090682983
140.30275600999997,52199,93,-65.12127685546875,29.87689781188965,-27.972858,-20.663593292236328,27.25,261000,2794,52200,0.0007,0.8278359174728394
139.63588649,52209,93,-697.7655639648438,1049.1556396484375,-17.893951,-20.66641616821289,27.15,261050,2795,52210,0.0007,0.8278273344039917
