train/critic_loss,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/actor_loss,train/n_updates,time/episodes,train/ent_coef,train/learning_rate,time/fps,train/ent_coef_loss
41.20785140991211,57457,439.04066913,83.68,1633,-138.10699462890625,57356,830,0.021206917241215706,0.0003,35,-0.9971357583999634
42.595951080322266,58141,438.20556575999996,82.77,1655,-139.81771850585938,58040,840,0.02153828926384449,0.0003,35,-7.379607200622559
30.49135971069336,59115,445.89465438,84.19,1687,-139.34768676757812,59014,850,0.02101290225982666,0.0003,35,-3.975332021713257
44.970619201660156,60020,450.55357876,84.64,1716,-136.65399169921875,59919,860,0.021696120500564575,0.0003,34,-3.73355770111084
36.47833251953125,61011,452.54247087999994,84.77,1747,-144.68186950683594,60910,870,0.021182559430599213,0.0003,34,-2.5992431640625
33.31079864501953,61867,455.61311232,85.35,1775,-138.40444946289062,61766,880,0.021096883341670036,0.0003,34,-3.723068952560425
46.35077667236328,62763,461.18543564,86.68,1804,-147.73104858398438,62662,890,0.02135481685400009,0.0003,34,6.668861389160156
33.55619812011719,63672,469.76199793,88.52,1833,-139.95721435546875,63571,900,0.021293066442012787,0.0003,34,-0.07600998878479004
31.509077072143555,64747,482.3052497400001,90.85,1867,-146.50308227539062,64646,910,0.021404432132840157,0.0003,34,-1.788385272026062
36.816715240478516,65552,477.69487546,90.28,1893,-155.73777770996094,65451,920,0.02102966047823429,0.0003,34,2.430614948272705
40.65802001953125,66510,476.43269339,90.53,1925,-141.85989379882812,66409,930,0.021032800897955894,0.0003,34,2.8619260787963867
43.17198944091797,67253,478.71492379999995,91.12,1949,-141.85267639160156,67152,940,0.02121109329164028,0.0003,34,0.15059280395507812
35.61935043334961,68091,474.08281544000005,89.76,1976,-141.6156005859375,67990,950,0.02098625712096691,0.0003,34,3.2231693267822266
42.691986083984375,69033,474.14088938000003,90.13,2007,-143.98184204101562,68932,960,0.02076001465320587,0.0003,34,2.425779342651367
44.79872512817383,70025,474.19540114999995,90.14,2040,-148.36895751953125,69924,970,0.021108854562044144,0.0003,34,-6.414278984069824
37.659019470214844,70875,472.80127850000014,90.08,2067,-141.20220947265625,70774,980,0.020808963105082512,0.0003,34,2.031120777130127
39.893394470214844,71731,471.77692679999996,89.68,2094,-142.23011779785156,71630,990,0.02059864066541195,0.0003,34,5.244100570678711
45.080474853515625,72652,473.12719409000005,89.8,2124,-142.97329711914062,72551,1000,0.020420027896761894,0.0003,34,1.5227673053741455
34.70545959472656,73609,467.7355923500001,88.62,2156,-139.36378479003906,73508,1010,0.02034713700413704,0.0003,34,-1.806485891342163
38.13275909423828,74863,490.99856881,93.11,2196,-144.89320373535156,74762,1020,0.02039879932999611,0.0003,34,4.319024085998535
33.826072692871094,75881,495.76605782999997,93.71,2230,-142.73162841796875,75780,1030,0.02083556354045868,0.0003,34,3.5567612648010254
33.432254791259766,76889,508.94593796000004,96.36,2264,-144.27105712890625,76788,1040,0.020704779773950577,0.0003,33,0.08602440357208252
32.72056579589844,77913,517.70859297,98.22,2297,-139.37814331054688,77812,1050,0.020471761003136635,0.0003,33,-1.472014307975769
34.823028564453125,78845,518.3186478,98.12,2327,-151.79776000976562,78744,1060,0.020388683304190636,0.0003,33,-4.320160865783691
28.967573165893555,79857,519.8024232299999,98.32,2359,-146.1263427734375,79756,1070,0.02035708725452423,0.0003,33,2.7877087593078613
33.31523132324219,80755,524.56503148,98.8,2388,-150.8152313232422,80654,1080,0.020222138613462448,0.0003,33,0.9315898418426514
42.792015075683594,81657,527.3134772500001,99.26,2417,-145.48345947265625,81556,1090,0.02031806670129299,0.0003,33,0.8693035840988159
32.68781280517578,82674,532.61678972,100.22,2450,-145.76153564453125,82573,1100,0.021017927676439285,0.0003,33,-2.244062662124634
45.98833465576172,83746,537.74706232,101.37,2484,-152.6675567626953,83645,1110,0.020649641752243042,0.0003,33,4.080282211303711
31.013214111328125,84845,531.82626413,99.82,2521,-149.88499450683594,84744,1120,0.020621607080101967,0.0003,33,2.1584882736206055
38.29608154296875,85979,536.87171886,100.98,2556,-144.92059326171875,85878,1130,0.020380351692438126,0.0003,33,-0.030742287635803223
40.278717041015625,87137,546.71625297,102.48,2593,-151.38644409179688,87036,1140,0.020289259031414986,0.0003,33,0.8966919183731079
33.36583709716797,88233,549.63243512,103.2,2628,-152.3173828125,88132,1150,0.020360415801405907,0.0003,33,1.2913893461227417
33.89492416381836,89400,562.59682419,105.55,2665,-149.82989501953125,89299,1160,0.02034085802733898,0.0003,33,-6.811314105987549
36.18303680419922,90396,557.9629619599999,105.39,2697,-148.60516357421875,90295,1170,0.020489564165472984,0.0003,33,0.7980254292488098
28.70569610595703,91631,573.6360818,108.76,2736,-155.96022033691406,91530,1180,0.02053607441484928,0.0003,33,-2.263833522796631
41.710262298583984,92852,588.25747293,111.95,2775,-154.95590209960938,92751,1190,0.021000685170292854,0.0003,33,-0.10683652758598328
32.850364685058594,93939,592.84005526,112.65,2810,-158.25494384765625,93838,1200,0.020740244537591934,0.0003,33,-7.095968246459961
39.802696228027344,95049,592.98451963,113.03,2846,-148.26962280273438,94948,1210,0.02095397375524044,0.0003,33,3.676738739013672
34.662498474121094,96164,593.77352719,113.19,2881,-160.4017333984375,96063,1220,0.02100149355828762,0.0003,33,0.4097644090652466
34.37614059448242,97406,600.8019290699999,114.27,2921,-162.40414428710938,97305,1230,0.02140815742313862,0.0003,33,3.4255356788635254
34.70362854003906,98612,600.39846637,114.75,2959,-154.7928924560547,98511,1240,0.021625904366374016,0.0003,33,2.9175944328308105
37.81419372558594,99999,614.58001467,117.66,3003,-159.27252197265625,99898,1250,0.02159789390861988,0.0003,33,2.173614978790283
36.60169982910156,101111,608.51669128,117.11,3040,-167.0159454345703,101010,1260,0.021319705992937088,0.0003,33,-2.8889501094818115
48.05753707885742,102199,614.89268453,118.03,3074,-157.05642700195312,102098,1270,0.021326344460248947,0.0003,33,-2.0529122352600098
44.474021911621094,103450,613.95866942,118.19,3114,-166.28172302246094,103349,1280,0.021285466849803925,0.0003,33,3.9751601219177246
42.84183883666992,104353,596.6643892699999,115.01,3143,-145.18490600585938,104252,1290,0.02118592895567417,0.0003,33,3.33803391456604
32.07457733154297,105622,604.90509371,116.83,3184,-162.9738311767578,105521,1300,0.021471092477440834,0.0003,33,1.9495630264282227
36.431312561035156,106904,616.2133412,118.55,3225,-156.5251007080078,106803,1310,0.021440088748931885,0.0003,33,0.31054437160491943
42.1520881652832,108232,628.21785731,120.68,3268,-174.67495727539062,108131,1320,0.02158215641975403,0.0003,33,3.2727582454681396
32.41668701171875,109449,627.65382306,120.43,3307,-161.34716796875,109348,1330,0.021700138226151466,0.0003,33,0.08243650197982788
37.831932067871094,110726,633.64980446,121.14,3348,-156.41476440429688,110625,1340,0.021866001188755035,0.0003,33,-0.7448465824127197
36.5274658203125,112075,634.7086598,120.76,3390,-161.23272705078125,111974,1350,0.02154574729502201,0.0003,33,2.3729209899902344
37.53730773925781,113354,642.61932892,122.43,3432,-163.85362243652344,113253,1360,0.02154485322535038,0.0003,33,-3.16741943359375
41.22610855102539,114620,653.6151212600001,124.21,3472,-167.8998260498047,114519,1370,0.021989846602082253,0.0003,33,-4.527895927429199
36.676025390625,115814,652.8710256100001,123.64,3511,-163.3293914794922,115713,1380,0.022405169904232025,0.0003,32,1.3323142528533936
35.356529235839844,117079,673.0002533200002,127.26,3551,-164.91360473632812,116978,1390,0.02235323190689087,0.0003,32,-2.0231025218963623
36.730228424072266,118283,669.6503820000001,126.61,3589,-165.2901611328125,118182,1400,0.022400524467229843,0.0003,32,-4.303280353546143
40.44232177734375,119357,656.68043615,124.53,3623,-172.02731323242188,119256,1410,0.02232353202998638,0.0003,32,-2.5757083892822266
39.83102798461914,120583,652.51250211,123.51,3661,-166.73667907714844,120482,1420,0.02245049737393856,0.0003,32,-0.15361446142196655
36.928916931152344,121889,654.5909535199999,124.4,3703,-170.34552001953125,121788,1430,0.022264866158366203,0.0003,32,-0.8510910272598267
41.15519714355469,123054,645.34608062,123.28,3740,-163.88946533203125,122953,1440,0.022135237231850624,0.0003,32,1.7778997421264648
38.254634857177734,124211,634.4180418000001,121.36,3777,-167.38955688476562,124110,1450,0.022291172295808792,0.0003,32,2.747933864593506
40.883750915527344,125530,639.6950098799998,121.76,3818,-169.07940673828125,125429,1460,0.022091245278716087,0.0003,32,2.328908681869507
35.053565979003906,126836,641.7035662699999,122.16,3859,-171.6884307861328,126735,1470,0.022750409319996834,0.0003,32,-6.440929889678955
34.82122039794922,127967,638.31123882,121.53,3895,-176.03759765625,127866,1480,0.022421693429350853,0.0003,32,4.131111145019531
33.31578063964844,129178,636.71865817,120.99,3933,-170.42347717285156,129077,1490,0.021904822438955307,0.0003,32,0.7788811922073364
33.088233947753906,130478,641.6746490999999,121.95,3975,-167.8212890625,130377,1500,0.022863686084747314,0.0003,32,-2.15170955657959
37.19541549682617,131746,654.0952883499999,123.89,4015,-168.6158905029297,131645,1510,0.022346140816807747,0.0003,32,4.494405746459961
39.030094146728516,133070,657.19759374,124.87,4057,-163.85397338867188,132969,1520,0.022164544090628624,0.0003,32,-2.6593499183654785
39.15321350097656,134254,653.6928514899998,123.65,4095,-165.61859130859375,134153,1530,0.022391214966773987,0.0003,32,4.889559745788574
38.90897750854492,135762,674.1466964199999,127.08,4143,-169.8253936767578,135661,1540,0.02215679921209812,0.0003,32,5.080734729766846
37.86260986328125,137228,688.79106781,130.17,4190,-177.11277770996094,137127,1550,0.022594239562749863,0.0003,32,0.3664591908454895
42.053001403808594,138699,695.0608284,131.69,4238,-178.29132080078125,138598,1560,0.022579113021492958,0.0003,32,0.3946266174316406
42.08000946044922,139909,690.6138708100001,130.73,4276,-170.08267211914062,139808,1570,0.02268070913851261,0.0003,32,-5.5769734382629395
41.12754821777344,141282,705.20140433,133.15,4319,-171.53146362304688,141181,1580,0.022361569106578827,0.0003,32,0.4618214964866638
45.927433013916016,142854,724.2558915599999,136.76,4369,-179.16140747070312,142753,1590,0.022802362218499184,0.0003,32,0.7898755073547363
61.072200775146484,144347,735.4077999499999,138.69,4417,-169.98431396484375,144246,1600,0.023040350526571274,0.0003,32,0.7874464392662048
45.90259552001953,145658,737.7643049,139.12,4459,-168.8376007080078,145557,1610,0.02316068857908249,0.0003,32,-0.6917873620986938
46.906333923339844,146928,737.5368987400002,138.58,4499,-169.6042938232422,146827,1620,0.02319394052028656,0.0003,32,-0.7338743209838867
35.597412109375,148212,742.5215848500002,139.58,4539,-181.13681030273438,148111,1630,0.02287445403635502,0.0003,32,-1.5602335929870605
39.61891174316406,149627,736.4120476699998,138.65,4584,-177.86231994628906,149526,1640,0.02270679362118244,0.0003,32,5.850246429443359
35.0040397644043,150957,732.4745407600001,137.29,4626,-186.19760131835938,150856,1650,0.023501822724938393,0.0003,32,2.0620229244232178
44.39262390136719,152095,718.4969809199999,133.96,4663,-179.69937133789062,151994,1660,0.023501722142100334,0.0003,32,-2.446013927459717
37.56900405883789,153464,726.9751266600001,135.55,4706,-170.60165405273438,153363,1670,0.023472949862480164,0.0003,32,-2.018683433532715
42.64638137817383,154823,725.45184657,135.41,4749,-174.101318359375,154722,1680,0.022973835468292236,0.0003,32,0.23179930448532104
47.204132080078125,156481,730.81777038,136.27,4801,-181.66299438476562,156380,1690,0.02286897972226143,0.0003,32,-3.451676845550537
38.00798797607422,158128,738.0067162400001,137.81,10208,-177.61257934570312,158027,1700,0.022949818521738052,0.0003,15,3.327228307723999
76.2440185546875,159491,738.9327580099998,138.33,22564,-179.99366760253906,159390,1710,0.022920535877346992,0.0003,7,-7.146467208862305
55.63105773925781,160892,743.75638045,139.64,22590,-184.17214965820312,160791,1720,0.023333538323640823,0.0003,7,-1.9773766994476318
32.72083282470703,162389,754.6086741100002,141.77,22619,-173.39224243164062,162288,1730,0.023544231429696083,0.0003,7,0.4945840835571289
42.407875061035156,164105,770.1293041799998,144.78,22652,-178.5933074951172,164004,1740,0.02333744987845421,0.0003,7,-0.02990633249282837
38.03692626953125,166015,797.5108237000001,150.58,22689,-176.02621459960938,165914,1750,0.023511264473199844,0.0003,7,-0.5729445219039917
47.29351806640625,167739,826.3961793999999,156.44,22723,-183.8804473876953,167638,1760,0.023239191621541977,0.0003,7,-1.2977879047393799
37.20817565917969,169374,838.3786627599999,159.1,22754,-188.73294067382812,169273,1770,0.02362617291510105,0.0003,7,-4.780083656311035
43.19908142089844,171029,853.8076014700001,162.06,22786,-176.05538940429688,170928,1780,0.023567087948322296,0.0003,7,0.9202805161476135
49.09615707397461,172549,846.6149970999999,160.68,22815,-188.03823852539062,172448,1790,0.023745082318782806,0.0003,7,-2.087656259536743
41.46681213378906,174169,847.1539750800001,160.41,22847,-195.9179229736328,174068,1800,0.023157520219683647,0.0003,7,-0.539933443069458
36.282135009765625,175781,860.30318285,162.9,22878,-179.90737915039062,175680,1810,0.024000978097319603,0.0003,7,4.850033760070801
38.73996353149414,177421,873.0849469,165.29,22911,-189.70355224609375,177320,1820,0.023484911769628525,0.0003,7,2.4019289016723633
57.517459869384766,179199,887.68619098,168.1,22946,-189.9208984375,179098,1830,0.02382124774158001,0.0003,7,0.36844944953918457
36.70512390136719,181026,895.25923172,169.21,22982,-201.82679748535156,180925,1840,0.023722602054476738,0.0003,7,-1.3616187572479248
39.006561279296875,182873,891.8802536099997,168.58,23018,-179.95736694335938,182772,1850,0.023922419175505638,0.0003,7,-4.486824035644531
47.84344482421875,184767,900.1865617400002,170.28,23056,-194.70913696289062,184666,1860,0.024440962821245193,0.0003,8,3.9843859672546387
38.915809631347656,186659,913.7772694999999,172.85,23093,-186.9467315673828,186558,1870,0.024698227643966675,0.0003,8,-6.673858642578125
45.90496063232422,188354,914.69403829,173.25,23126,-185.95213317871094,188253,1880,0.024295637384057045,0.0003,8,0.9965680837631226
39.466400146484375,190205,928.78879908,176.56,23162,-198.55918884277344,190104,1890,0.023826541379094124,0.0003,8,0.9023516774177551
39.27165985107422,191943,930.44040886,177.74,23196,-193.87733459472656,191842,1900,0.024134181439876556,0.0003,8,1.241007924079895
42.7193717956543,193834,946.05290482,180.53,23233,-185.9385528564453,193733,1910,0.02460995316505432,0.0003,8,-3.979091167449951
42.95058822631836,195592,952.05526416,181.71,23267,-199.21401977539062,195491,1920,0.02453702688217163,0.0003,8,1.6942894458770752
43.79452896118164,197605,964.71714415,184.06,23307,-193.67161560058594,197504,1930,0.024158712476491928,0.0003,8,-0.03477632999420166
48.2052001953125,199367,962.0127218,183.41,23342,-204.8275909423828,199266,1940,0.02429867908358574,0.0003,8,-2.3388659954071045
48.96863555908203,201115,956.2575262099999,182.42,23377,-201.11865234375,201014,1950,0.024563414976000786,0.0003,8,0.6407228708267212
40.400291442871094,202657,936.5332086800001,178.9,23407,-191.38232421875,202556,1960,0.024610303342342377,0.0003,8,0.6212643384933472
52.18067169189453,204816,950.3185387000001,181.57,23450,-205.14105224609375,204715,1970,0.024291884154081345,0.0003,8,-1.1165584325790405
48.92206573486328,206917,968.1069965000002,185.63,23491,-193.4559326171875,206816,1980,0.024084018543362617,0.0003,8,1.6317577362060547
46.320308685302734,208817,971.7542461400001,186.12,23527,-192.75704956054688,208716,1990,0.024381354451179504,0.0003,8,0.6450783610343933
52.117774963378906,211417,1019.2909096199999,194.74,23578,-201.93406677246094,211316,2000,0.024721385911107063,0.0003,8,1.5856621265411377
48.12546920776367,213478,1026.1826497299999,196.44,23618,-200.17369079589844,213377,2010,0.02496546320617199,0.0003,9,-0.307330846786499
45.12782287597656,216270,1076.9040676900001,206.78,23673,-209.8318634033203,216169,2020,0.024937808513641357,0.0003,9,-4.059154987335205
58.72318649291992,217934,1055.4840688200002,203.29,23706,-217.53216552734375,217833,2030,0.025227058678865433,0.0003,9,-2.6105690002441406
43.35417556762695,219736,1058.68390465,203.69,23742,-203.20706176757812,219635,2040,0.024848446249961853,0.0003,9,-2.0673720836639404
41.2988395690918,221404,1052.96890046,202.89,23774,-204.53970336914062,221303,2050,0.024883631616830826,0.0003,9,0.025551795959472656
46.496665954589844,223239,1067.39215704,205.82,23810,-205.5688018798828,223138,2060,0.024864504113793373,0.0003,9,-3.454409599304199
57.503875732421875,225244,1061.2313195199997,204.28,23849,-198.9288330078125,225143,2070,0.025275833904743195,0.0003,9,3.7036287784576416
46.4552001953125,226945,1043.8853642000001,200.28,23883,-208.26321411132812,226844,2080,0.025533683598041534,0.0003,9,3.295297861099243
58.93788528442383,229003,1050.8227698399999,201.86,23924,-202.50604248046875,228902,2090,0.02537393383681774,0.0003,9,-4.740200042724609
55.98272705078125,231044,1021.9667533699999,196.27,23965,-216.115478515625,230943,2100,0.02530280314385891,0.0003,9,-3.113724708557129
58.60814666748047,233695,1052.78663374,202.17,24018,-206.2608642578125,233594,2110,0.025540312752127647,0.0003,9,7.780905723571777
46.99679946899414,235660,1013.5610468900002,193.9,24058,-204.19256591796875,235559,2120,0.025573454797267914,0.0003,9,0.07082998752593994
47.87350845336914,237686,1035.33036839,197.52,24098,-226.1614990234375,237585,2130,0.02610229328274727,0.0003,9,-2.098555088043213
40.61906051635742,240126,1063.74403052,203.9,24146,-206.57272338867188,240025,2140,0.025991536676883698,0.0003,9,-1.2315244674682617
53.59845733642578,242236,1090.73623102,208.32,24188,-216.31356811523438,242135,2150,0.02539289928972721,0.0003,10,0.297127902507782
55.16523361206055,244993,1140.55511989,217.54,24243,-211.8389129638672,244892,2160,0.025647172704339027,0.0003,10,-0.4470282196998596
54.61858367919922,247163,1150.0458615,219.19,24286,-215.1585235595703,247062,2170,0.025855032727122307,0.0003,10,-4.221517086029053
51.0644645690918,250122,1216.2586104800002,231.77,24344,-225.1370391845703,250021,2180,0.025661882013082504,0.0003,10,-4.325509548187256
53.73011016845703,252117,1214.7760515400003,231.14,24384,-228.66128540039062,252016,2190,0.025409966707229614,0.0003,10,0.8648674488067627
45.69233703613281,254450,1227.63327638,234.06,24430,-217.64764404296875,254349,2200,0.025719257071614265,0.0003,10,-3.9879043102264404
59.53978729248047,256749,1211.4964643,230.54,24475,-216.15240478515625,256648,2210,0.02601405791938305,0.0003,10,3.2770915031433105
47.71060562133789,259077,1230.6443302199996,234.17,24521,-214.25808715820312,258976,2220,0.026533782482147217,0.0003,10,1.610517978668213
56.56333923339844,261466,1247.1537469099999,237.8,24568,-225.00503540039062,261365,2230,0.026422062888741493,0.0003,10,-1.583021640777588
49.346641540527344,264009,1255.28149844,238.83,24618,-214.56451416015625,263908,2240,0.026787079870700836,0.0003,10,-0.9672887325286865
55.79264831542969,265955,1244.9676592,237.19,24655,-219.9922637939453,265854,2250,0.02686316706240177,0.0003,10,8.547605514526367
56.49258041381836,268397,1228.9729374699998,234.04,24703,-215.31521606445312,268296,2260,0.026565127074718475,0.0003,10,-1.145427942276001
52.61201095581055,270981,1249.6774557899998,238.18,24753,-219.86856079101562,270880,2270,0.026975246146321297,0.0003,10,1.7996336221694946
56.486854553222656,273207,1211.86143862,230.85,24796,-229.93313598632812,273106,2280,0.027039771899580956,0.0003,11,-3.6550281047821045
46.91474151611328,276145,1259.0553062000001,240.28,24854,-229.75308227539062,276044,2290,0.02664029784500599,0.0003,11,-0.4357248544692993
45.34691619873047,278162,1245.28331536,237.12,24894,-221.9966583251953,278061,2300,0.027408016845583916,0.0003,11,-8.504914283752441
49.38988494873047,280697,1258.58158793,239.48,24945,-227.389892578125,280596,2310,0.027448272332549095,0.0003,11,1.0772736072540283
58.038490295410156,282961,1256.9447688500002,238.84,24990,-229.81631469726562,282860,2320,0.02735130302608013,0.0003,11,-2.026142120361328
66.06831359863281,285186,1249.76993992,237.2,25033,-222.7381134033203,285085,2330,0.027733299881219864,0.0003,11,-6.352821350097656
61.622955322265625,287710,1249.4332123899999,237.01,25082,-244.39503479003906,287609,2340,0.02716936729848385,0.0003,11,2.2510244846343994
55.43045425415039,290346,1290.6898243699998,243.91,25133,-226.0904083251953,290245,2350,0.027044931426644325,0.0003,11,-5.664980888366699
73.80413818359375,292679,1286.54934611,242.82,25179,-239.901611328125,292578,2360,0.02738354168832302,0.0003,11,-3.4111900329589844
59.51862335205078,295069,1276.4748539299999,240.88,25225,-228.89788818359375,294968,2370,0.027118176221847534,0.0003,11,-0.05201578140258789
71.8116455078125,297895,1306.89682228,246.88,25279,-221.871826171875,297794,2380,0.026877500116825104,0.0003,11,2.2143495082855225
54.044464111328125,300855,1310.8429127,247.1,25336,-249.07565307617188,300754,2390,0.026889247819781303,0.0003,11,5.189300537109375
66.09371948242188,304185,1380.02173672,260.23,25401,-232.3662872314453,304084,2400,0.026983080431818962,0.0003,11,1.1299562454223633
60.45752716064453,307983,1448.7252277500002,272.86,25477,-229.98727416992188,307882,2410,0.027302255854010582,0.0003,12,-6.357287406921387
55.03176498413086,311362,1508.43923522,284.01,25542,-233.4981689453125,311261,2420,0.027383893728256226,0.0003,12,-0.032235026359558105
62.133399963378906,314341,1549.0487547900002,291.55,25600,-237.6676025390625,314240,2430,0.02701440453529358,0.0003,12,0.06284928321838379
55.15689468383789,317675,1594.72355553,299.65,25664,-229.4522705078125,317574,2440,0.026995018124580383,0.0003,12,-8.14114761352539
57.30919647216797,321440,1650.8002688200004,310.94,25738,-246.83840942382812,321339,2450,0.027597246691584587,0.0003,12,7.351594924926758
54.493003845214844,324735,1702.1466655000002,320.56,25803,-239.88446044921875,324634,2460,0.02762611396610737,0.0003,12,2.7686080932617188
57.52207946777344,327584,1725.6853956,325.15,25860,-254.5857696533203,327483,2470,0.02747850865125656,0.0003,12,0.07549029588699341
60.22970962524414,330628,1735.3434291400004,327.33,25919,-240.63430786132812,330527,2480,0.027033353224396706,0.0003,12,1.2305543422698975
60.87159729003906,333883,1750.9859952500003,330.28,25982,-246.1486053466797,333782,2490,0.028059817850589752,0.0003,12,3.9425570964813232
73.72166442871094,338756,1830.1378933,345.71,30657,-243.65576171875,338655,2500,0.027108199894428253,0.0003,11,-1.1258211135864258
65.24626922607422,344296,1918.4082316899999,363.13,30727,-257.1351318359375,344195,2510,0.027506891638040543,0.0003,11,5.440732002258301
55.8417854309082,349783,2029.7774772000002,384.21,30796,-252.30178833007812,349682,2520,0.02761763706803322,0.0003,11,1.2652587890625
58.592857360839844,354010,2098.22498735,396.69,30850,-263.04248046875,353909,2530,0.0283224917948246,0.0003,11,0.4725179672241211
