train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/critic_loss,time/fps,time/total_timesteps,train/n_updates,train/actor_loss,rollout/ep_len_mean,time/episodes
0.001,83.63983242999998,25515,0.6109563708305359,26,682690,682589,-38.588043212890625,18.15,38180
0.001,83.64207915000001,25517,0.39782845973968506,26,682870,682769,-42.50126266479492,18.16,38190
0.001,83.52671104000001,25518,0.8673955798149109,26,683045,682944,-41.99534606933594,18.13,38200
0.001,83.41940221,25520,1.0306638479232788,26,683228,683127,-39.98882293701172,18.09,38210
0.001,83.38189257999998,25522,1.079997181892395,26,683406,683305,-39.59257507324219,18.08,38220
0.001,83.16450898,25523,0.4004722833633423,26,683584,683483,-38.573455810546875,18.0,38230
0.001,83.36873737,25525,0.4033985435962677,26,683768,683667,-41.73458480834961,18.07,38240
0.001,83.24009154,25526,0.5427677631378174,26,683946,683845,-37.78014373779297,18.03,38250
0.001,83.24219565,25528,0.4101907014846802,26,684129,684028,-41.283660888671875,18.03,38260
0.001,83.20238495000001,25530,0.8386567831039429,26,684309,684208,-38.66992950439453,18.01,38270
0.001,83.24353026,25531,0.6712164282798767,26,684492,684391,-40.932762145996094,18.02,38280
0.001,83.39070406,25533,0.6158549785614014,26,684676,684575,-40.639854431152344,18.06,38290
0.001,83.57344024999999,25534,0.8578519225120544,26,684856,684755,-38.99108123779297,18.11,38300
0.001,83.36670109,25536,0.7314220666885376,26,685032,684931,-40.364295959472656,18.04,38310
0.001,83.53717613,25538,0.4051525294780731,26,685215,685114,-40.91512680053711,18.09,38320
0.001,83.60698275,25540,1.7996549606323242,26,685396,685295,-40.253448486328125,18.12,38330
0.001,83.54942120000001,25541,1.4631586074829102,26,685578,685477,-40.188323974609375,18.1,38340
0.001,83.80188824999999,25543,0.9538705348968506,26,685765,685664,-42.11872863769531,18.19,38350
0.001,83.64481439,25545,0.6184463500976562,26,685943,685842,-40.22453308105469,18.14,38360
0.001,83.75404326000002,25547,0.41752517223358154,26,686126,686025,-38.0670166015625,18.17,38370
0.001,83.37830399,25548,0.8499779105186462,26,686296,686195,-38.9060173034668,18.04,38380
0.001,83.10181515000002,25550,0.6147369146347046,26,686471,686370,-39.68665313720703,17.95,38390
0.001,83.21773124,25552,1.0882989168167114,26,686656,686555,-41.88312530517578,18.0,38400
0.001,83.51305174000001,25553,0.5391114950180054,26,686842,686741,-38.4725341796875,18.1,38410
0.001,83.2456001,25555,0.6783657073974609,26,687016,686915,-40.0042724609375,18.01,38420
0.001,83.25169684999999,25557,0.7015448212623596,26,687198,687097,-38.41859817504883,18.02,38430
0.001,83.11836124999999,25558,0.49105149507522583,26,687376,687275,-42.60531234741211,17.98,38440
0.001,82.7280431,25560,0.6995134353637695,26,687549,687448,-37.42375946044922,17.84,38450
0.001,82.94868531,25562,0.8411898612976074,26,687734,687633,-42.2177734375,17.91,38460
0.001,82.62067327000001,25563,0.8650188446044922,26,687906,687805,-39.97428894042969,17.8,38470
0.001,82.68309226,25565,0.9568012952804565,26,688078,687977,-38.61860275268555,17.82,38480
0.001,82.80769373000001,25566,0.8573516607284546,26,688257,688156,-37.78105926513672,17.86,38490
0.001,82.65845851,25568,0.7885031700134277,26,688436,688335,-42.94886016845703,17.8,38500
0.001,82.45561227999998,25570,0.27372896671295166,26,688615,688514,-40.23914337158203,17.73,38510
0.001,82.57937045,25571,0.5934467315673828,26,688794,688693,-40.30198669433594,17.78,38520
0.001,82.55715521,25573,1.050978422164917,26,688974,688873,-39.90702819824219,17.76,38530
0.001,82.59523981000001,25574,0.8663486838340759,26,689153,689052,-38.85221862792969,17.77,38540
0.001,82.95690945999999,25576,0.7931979298591614,26,689339,689238,-41.021175384521484,17.9,38550
0.001,82.61182027999999,25578,0.5004878044128418,26,689512,689411,-39.02254867553711,17.78,38560
0.001,82.82264241000001,25579,0.7676205635070801,26,689692,689591,-41.30833435058594,17.86,38570
0.001,82.93453842999999,25581,0.9137288928031921,26,689868,689767,-39.38518142700195,17.9,38580
0.001,82.83339251000001,25583,0.5863034129142761,26,690044,689943,-38.25171661376953,17.87,38590
0.001,82.7960442,25584,0.2737179398536682,26,690222,690121,-40.27137756347656,17.86,38600
0.001,82.87161657,25586,0.9160012602806091,26,690404,690303,-40.014549255371094,17.89,38610
0.001,82.67912521,25587,0.6905068159103394,26,690576,690475,-39.63701248168945,17.82,38620
0.001,82.71457516999999,25589,1.032309889793396,26,690757,690656,-41.670928955078125,17.83,38630
0.001,82.64757448999998,25591,0.291074275970459,26,690933,690832,-39.67100524902344,17.8,38640
0.001,82.27621425,25592,0.47999972105026245,27,691106,691005,-42.098121643066406,17.67,38650
0.001,82.35006424000001,25593,0.419272780418396,27,691282,691181,-41.02726745605469,17.7,38660
0.001,82.30303142000001,25595,0.5614769458770752,27,691460,691359,-39.36121368408203,17.68,38670
0.001,82.30920053,25597,0.4980596899986267,27,691636,691535,-39.42992401123047,17.68,38680
0.001,82.26535425000002,25598,0.8388601541519165,27,691810,691709,-40.93932342529297,17.66,38690
0.001,82.26070627000001,25600,0.8020856380462646,27,691988,691887,-40.41767120361328,17.66,38700
0.001,82.56905825,25602,0.5243011713027954,27,692180,692079,-42.32862854003906,17.76,38710
0.001,82.79083764,25604,0.5949990749359131,27,692360,692259,-42.534934997558594,17.84,38720
0.001,82.81986632,25605,1.085382103919983,27,692543,692442,-39.070953369140625,17.86,38730
0.001,82.64402799000001,25606,0.8944689035415649,27,692713,692612,-38.931182861328125,17.8,38740
0.001,82.94041277999999,25608,1.1517282724380493,27,692896,692795,-38.835601806640625,17.9,38750
0.001,82.79144838,25610,0.7028350830078125,27,693067,692966,-40.44532012939453,17.85,38760
0.001,82.90694052,25612,0.8222965002059937,27,693249,693148,-41.28702926635742,17.89,38770
0.001,82.87920448000001,25613,0.5098772644996643,27,693425,693324,-39.05048370361328,17.89,38780
0.001,82.97999768,25615,0.8066691160202026,27,693603,693502,-40.391265869140625,17.93,38790
0.001,82.83704172999998,25617,0.5682072639465332,27,693776,693675,-39.33478546142578,17.88,38800
0.001,82.45762257,25618,1.0251731872558594,27,693955,693854,-38.790245056152344,17.75,38810
0.001,82.45757590000001,25620,1.1857908964157104,27,694135,694034,-41.21830749511719,17.75,38820
0.001,82.70745078999998,25621,0.48501795530319214,27,694326,694225,-38.627838134765625,17.83,38830
0.001,82.70734374,25623,1.2984219789505005,27,694496,694395,-40.20438003540039,17.83,38840
0.001,82.57660677,25624,0.5642167329788208,27,694675,694574,-41.264068603515625,17.79,38850
0.001,82.6967793,25626,0.6912762522697449,27,694850,694749,-40.24640655517578,17.83,38860
0.001,82.59713006,25628,0.3589743375778198,27,695028,694927,-41.00325012207031,17.79,38870
0.001,82.60781896,25629,0.3844456076622009,27,695204,695103,-40.08319854736328,17.79,38880
0.001,82.75461954000001,25631,0.6680530905723572,27,695387,695286,-41.002262115478516,17.84,38890
0.001,82.96436939000002,25632,0.40303459763526917,27,695567,695466,-42.138816833496094,17.91,38900
0.001,83.19896534,25634,0.4520946741104126,27,695754,695653,-40.10187911987305,17.99,38910
0.001,83.11613347999999,25636,0.8970166444778442,27,695931,695830,-39.48591995239258,17.96,38920
0.001,82.86165099,25638,0.5637526512145996,27,696114,696013,-38.96708679199219,17.88,38930
0.001,83.00700407000001,25639,0.9410074949264526,27,696289,696188,-40.03614044189453,17.93,38940
0.001,83.04889829000001,25641,1.245842695236206,27,696469,696368,-39.696990966796875,17.94,38950
0.001,83.09351842,25643,0.5716578364372253,27,696645,696544,-40.858802795410156,17.95,38960
0.001,83.18838226,25644,1.402440071105957,27,696827,696726,-37.969886779785156,17.99,38970
0.001,83.26682976000001,25646,0.9592950344085693,27,697005,696904,-41.6981086730957,18.01,38980
0.001,83.07367249000002,25647,1.3234484195709229,27,697181,697080,-38.7506217956543,17.94,38990
0.001,83.14974058,25649,0.6668556928634644,27,697364,697263,-41.144500732421875,17.97,39000
0.001,83.02005972,25651,0.6776319146156311,27,697547,697446,-40.494075775146484,17.93,39010
0.001,83.07118264,25652,0.7300823926925659,27,697726,697625,-37.45967102050781,17.95,39020
0.001,83.24397492,25654,1.1262853145599365,27,697915,697814,-40.260860443115234,18.01,39030
0.001,83.42896783999998,25656,0.5629050135612488,27,698097,697996,-41.524139404296875,18.08,39040
0.001,83.45823968999998,25657,0.7498444318771362,27,698277,698176,-37.359901428222656,18.08,39050
0.001,83.35222373999999,25659,1.0541892051696777,27,698451,698350,-37.90119934082031,18.06,39060
0.001,83.34704219999999,25660,0.32340994477272034,27,698633,698532,-39.11481475830078,18.06,39070
0.001,83.42710849999999,25662,0.9213497638702393,27,698814,698713,-39.565181732177734,18.09,39080
0.001,83.44971607000001,25663,0.8903898000717163,27,698991,698890,-40.12110900878906,18.1,39090
0.001,83.39220125,25665,0.9877719879150391,27,699172,699071,-40.01112747192383,18.08,39100
0.001,83.21116916000001,25667,0.804678201675415,27,699349,699248,-39.53472137451172,18.02,39110
0.001,83.13843258000001,25668,0.5973604917526245,27,699525,699424,-42.009796142578125,17.99,39120
0.001,82.66418088,25670,0.4560316801071167,27,699697,699596,-39.79480743408203,17.82,39130
0.001,82.67289731000001,25671,0.5539675951004028,27,699879,699778,-39.674034118652344,17.82,39140
0.001,82.5842866,25673,0.9587451815605164,27,700057,699956,-41.69287109375,17.8,39150
0.001,82.84569418999997,25675,0.7160143256187439,27,700239,700138,-40.59333038330078,17.88,39160
0.001,82.68869602999999,25676,0.786972165107727,27,700415,700314,-39.75897216796875,17.82,39170
0.001,82.5446838,25678,0.7841367721557617,27,700592,700491,-40.625892639160156,17.78,39180
0.001,82.61785866,25680,0.6793195605278015,27,700771,700670,-43.81047821044922,17.8,39190
0.001,82.54523954000003,25681,0.9480116367340088,27,700949,700848,-41.393035888671875,17.77,39200
0.001,82.51358543999999,25683,0.5856817364692688,27,701124,701023,-38.2047233581543,17.75,39210
0.001,82.60447144,25684,0.8655165433883667,27,701303,701202,-39.69469451904297,17.78,39220
0.001,82.92439007000002,25686,0.4077713191509247,27,701486,701385,-40.851341247558594,17.89,39230
0.001,82.74403980999999,25687,0.782905101776123,27,701662,701561,-41.52105712890625,17.83,39240
0.001,82.65139945000001,25689,0.7539642453193665,27,701836,701735,-39.26202392578125,17.79,39250
0.001,82.64588068,25690,0.725784182548523,27,702018,701917,-38.25767517089844,17.79,39260
0.001,82.69339603,25692,0.9247719049453735,27,702196,702095,-40.06231689453125,17.81,39270
0.001,82.59534880999999,25693,0.9262527823448181,27,702369,702268,-39.659881591796875,17.77,39280
0.001,82.45245951000001,25695,1.2665996551513672,27,702543,702442,-39.960845947265625,17.72,39290
0.001,82.30610428,25697,0.5860283374786377,27,702716,702615,-39.55998992919922,17.67,39300
0.001,82.35736277,25698,1.243895173072815,27,702893,702792,-39.431983947753906,17.69,39310
0.001,82.55340936,25700,0.6475585699081421,27,703079,702978,-38.737648010253906,17.76,39320
0.001,82.49708857,25702,0.8852477669715881,27,703261,703160,-40.63762664794922,17.75,39330
0.001,82.38861967999999,25703,0.49121999740600586,27,703433,703332,-39.981651306152344,17.71,39340
0.001,82.51491249,25705,0.6070608496665955,27,703612,703511,-39.86122131347656,17.76,39350
0.001,82.63856049,25706,0.3056774139404297,27,703798,703697,-41.73019790649414,17.8,39360
0.001,82.53207884,25708,0.7891659140586853,27,703972,703871,-40.92802429199219,17.76,39370
0.001,82.56234778999999,25709,0.6563659310340881,27,704146,704045,-40.911659240722656,17.77,39380
0.001,82.81574211000002,25711,0.7369016408920288,27,704329,704228,-40.64210891723633,17.86,39390
0.001,82.89975372,25713,0.5357958078384399,27,704505,704404,-39.32156753540039,17.89,39400
0.001,82.80329698,25714,1.133518934249878,27,704679,704578,-40.46564483642578,17.86,39410
0.001,82.60941885,25716,0.547961950302124,27,704858,704757,-40.33924865722656,17.79,39420
0.001,82.6220748,25718,0.47897088527679443,27,705039,704938,-39.18226623535156,17.78,39430
0.001,83.02649237,25719,1.0181628465652466,27,705225,705124,-41.790992736816406,17.92,39440
0.001,82.91303622000001,25721,0.7805795073509216,27,705400,705299,-39.195220947265625,17.88,39450
0.001,82.92665898999999,25723,0.6242644786834717,27,705586,705485,-40.79343795776367,17.88,39460
0.001,82.84386806,25724,0.9551339149475098,27,705757,705656,-40.314903259277344,17.85,39470
0.001,83.03735587000001,25726,0.6833792924880981,27,705937,705836,-40.43933868408203,17.91,39480
0.001,83.05202136,25727,1.0967847108840942,27,706120,706019,-42.586151123046875,17.91,39490
0.001,83.13631646,25729,0.49080532789230347,27,706299,706198,-44.90478515625,17.94,39500
0.001,83.23997157,25731,0.6860150098800659,27,706476,706375,-39.961753845214844,17.97,39510
0.001,83.41687035000001,25732,0.35962414741516113,27,706661,706560,-40.656551361083984,18.03,39520
0.001,83.22368103,25734,0.3376714587211609,27,706836,706735,-40.05109405517578,17.97,39530
0.001,82.85732029,25735,1.3904836177825928,27,707010,706909,-37.74907684326172,17.85,39540
0.001,83.16466103,25737,0.4620160460472107,27,707196,707095,-42.071937561035156,17.96,39550
0.001,82.92277822000001,25738,1.0380436182022095,27,707374,707273,-39.256858825683594,17.88,39560
0.001,83.0261315,25740,1.391150951385498,27,707549,707448,-40.39051055908203,17.92,39570
0.001,83.16748427000002,25742,0.7214034795761108,27,707735,707634,-41.11310958862305,17.98,39580
0.001,83.15311516000001,25743,0.8504775762557983,27,707918,707817,-43.423423767089844,17.98,39590
0.001,82.97564215,25745,0.7864460349082947,27,708091,707990,-40.721534729003906,17.92,39600
0.001,83.18846842,25747,0.800935685634613,27,708276,708175,-38.63079071044922,18.0,39610
0.001,83.17794499000001,25748,0.41806232929229736,27,708461,708360,-40.81087112426758,18.0,39620
0.001,83.54735655,25750,1.0304696559906006,27,708648,708547,-40.354766845703125,18.12,39630
0.001,83.81514798999999,25751,1.4224869012832642,27,708831,708730,-38.794952392578125,18.21,39640
0.001,83.60851934,25753,0.5087624788284302,27,709010,708909,-39.43815994262695,18.14,39650
0.001,83.48563467,25755,1.18122398853302,27,709184,709083,-41.59829330444336,18.1,39660
0.001,83.68362688,25756,1.4067802429199219,27,709366,709265,-39.88255310058594,18.17,39670
0.001,83.43421394,25758,0.21721267700195312,27,709543,709442,-40.71702194213867,18.08,39680
0.001,83.20376358000001,25760,0.5577130317687988,27,709718,709617,-40.000328063964844,18.0,39690
0.001,83.33660271000001,25761,0.7405219674110413,27,709895,709794,-40.49007034301758,18.04,39700
0.001,83.14262547,25763,0.8347571492195129,27,710073,709972,-39.73908615112305,17.97,39710
0.001,82.9534623,25764,0.969071626663208,27,710252,710151,-41.35643005371094,17.91,39720
0.001,82.79315819,25766,0.8376365900039673,27,710434,710333,-42.73692321777344,17.86,39730
0.001,82.60607438999999,25767,0.8983299136161804,27,710610,710509,-39.15571594238281,17.79,39740
0.001,82.72088276999999,25769,1.4604038000106812,27,710792,710691,-39.62367630004883,17.82,39750
0.001,82.84063427999999,25771,0.971782922744751,27,710970,710869,-40.59260177612305,17.86,39760
0.001,82.76286925999999,25772,0.5337423086166382,27,711149,711048,-41.27703094482422,17.83,39770
0.001,82.61946354,25774,1.0867388248443604,27,711321,711220,-38.454345703125,17.78,39780
0.001,82.75027999000002,25775,0.6784967184066772,27,711501,711400,-41.74577331542969,17.83,39790
0.001,82.91233550999999,25777,0.6360315680503845,27,711684,711583,-41.10585021972656,17.89,39800
0.001,82.86844201,25779,0.5580846071243286,27,711861,711760,-40.94661331176758,17.88,39810
0.001,82.83873379,25780,1.058039665222168,27,712039,711938,-39.610504150390625,17.87,39820
0.001,82.72342157000001,25782,0.47263050079345703,27,712217,712116,-37.15349578857422,17.83,39830
0.001,82.78554471,25784,0.17445416748523712,27,712395,712294,-40.04070281982422,17.85,39840
0.001,82.84747580999999,25785,1.0763393640518188,27,712580,712479,-39.54438781738281,17.88,39850
0.001,82.87532413,25787,0.9262009859085083,27,712759,712658,-36.3769416809082,17.89,39860
0.001,82.80158503000001,25788,0.8059893250465393,27,712935,712834,-39.85663986206055,17.86,39870
0.001,83.20141789000002,25790,0.4733894467353821,27,713121,713020,-39.219268798828125,18.0,39880
0.001,83.07410269,25792,0.5443299412727356,27,713297,713196,-40.280029296875,17.96,39890
0.001,82.95304796,25793,0.8472468852996826,27,713476,713375,-41.22140121459961,17.92,39900
0.001,83.13797181,25795,0.2597796618938446,27,713659,713558,-43.36452865600586,17.98,39910
0.001,83.24254529,25797,0.6608649492263794,27,713840,713739,-39.125144958496094,18.01,39920
0.001,83.29661073,25798,0.5547097325325012,27,714020,713919,-40.429115295410156,18.03,39930
0.001,83.0627338,25800,0.7180086374282837,27,714190,714089,-38.555816650390625,17.95,39940
0.001,83.17486098,25801,0.5994883179664612,27,714379,714278,-40.74180603027344,17.99,39950
0.001,83.07307942999999,25803,0.6699339747428894,27,714554,714453,-40.014060974121094,17.95,39960
0.001,83.18733305999999,25805,0.28484097123146057,27,714735,714634,-41.810813903808594,18.0,39970
0.001,83.03360033999999,25807,0.9847856760025024,27,714915,714814,-40.49632263183594,17.94,39980
0.001,83.33076165,25808,0.21724583208560944,27,715101,715000,-39.94470977783203,18.04,39990
0.001,83.14685177,25810,0.7608948349952698,27,715274,715173,-40.10889434814453,17.98,40000
0.001,82.96446364000002,25811,0.6788148880004883,27,715451,715350,-41.43098449707031,17.92,40010
