time/episodes,time/fps,time/total_timesteps,train/critic_loss,train/learning_rate,time/time_elapsed,train/actor_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates
3050,69,47501,0.26956817507743835,0.001,686,-38.6248779296875,73.49948093,15.54,47400
3060,69,47655,0.3074255585670471,0.001,688,-37.54310607910156,73.44563261000002,15.53,47554
3070,69,47810,0.31242093443870544,0.001,690,-37.03553771972656,73.40326364999999,15.52,47709
3080,69,47968,0.4569677412509918,0.001,692,-36.83140563964844,73.54050767,15.55,47867
3090,69,48125,0.38469192385673523,0.001,695,-36.117393493652344,73.62791358,15.57,48024
3100,69,48282,0.283435583114624,0.001,697,-38.422332763671875,73.72153630000001,15.59,48181
3110,69,48435,0.3273219168186188,0.001,699,-38.10380172729492,73.57866827,15.56,48334
3120,69,48590,0.35547584295272827,0.001,701,-38.248355865478516,73.61435403000002,15.57,48489
3130,69,48743,0.22899864614009857,0.001,703,-39.076480865478516,73.56623379000001,15.56,48642
3140,69,48898,0.41017982363700867,0.001,705,-36.811248779296875,73.47268491999999,15.54,48797
3150,69,49054,0.23800349235534668,0.001,708,-35.92056655883789,73.42770046000001,15.53,48953
3160,69,49210,0.674816370010376,0.001,710,-38.0946044921875,73.52410667999999,15.55,49109
3170,69,49364,0.3928925693035126,0.001,712,-38.06803894042969,73.47936365,15.54,49263
3180,69,49518,0.7093791365623474,0.001,714,-38.53303909301758,73.2985381,15.5,49417
3190,69,49673,0.4992603063583374,0.001,716,-37.265342712402344,73.20177456,15.48,49572
3200,69,49827,0.488437294960022,0.001,718,-38.136474609375,73.05955071,15.45,49726
3210,69,49982,1.76215398311615,0.001,721,-37.316917419433594,73.15417305999999,15.47,49881
3220,69,50138,0.28985363245010376,0.001,723,-36.9711799621582,73.20677819000001,15.48,50037
3230,69,50292,0.39768439531326294,0.001,725,-37.139102935791016,73.25050632000001,15.49,50191
3240,69,50448,0.21057693660259247,0.001,727,-38.59054183959961,73.29099624999999,15.5,50347
3250,69,50603,0.25928017497062683,0.001,729,-39.12771987915039,73.25044919,15.49,50502
3260,69,50759,0.3503204584121704,0.001,732,-38.95100402832031,73.25324871999999,15.49,50658
3270,69,50915,0.5206998586654663,0.001,734,-37.38983917236328,73.34858779,15.51,50814
3280,69,51072,0.26495784521102905,0.001,736,-37.958648681640625,73.4819793,15.54,50971
3290,69,51225,0.3826143443584442,0.001,738,-36.61732482910156,73.38948225000001,15.52,51124
3300,69,51378,0.39952337741851807,0.001,740,-36.80933380126953,73.34577228,15.51,51277
3310,69,51531,0.27743765711784363,0.001,742,-35.68695831298828,73.24746468000001,15.49,51430
3320,69,51689,0.37385016679763794,0.001,745,-37.65079879760742,73.34150575999999,15.51,51588
3330,69,51845,0.435127317905426,0.001,747,-36.57904052734375,73.4312788,15.53,51744
3340,69,52000,0.38521283864974976,0.001,749,-35.85102081298828,73.38628992000001,15.52,51899
3350,69,52154,0.23214390873908997,0.001,751,-37.56371307373047,73.3349654,15.51,52053
3360,69,52311,0.3257909417152405,0.001,754,-37.60506057739258,73.38418439000002,15.52,52210
3370,69,52466,0.570716142654419,0.001,756,-37.94072723388672,73.32876601000001,15.51,52365
3380,69,52623,0.27855145931243896,0.001,758,-38.159645080566406,73.33393783000001,15.51,52522
3390,69,52777,0.391029417514801,0.001,760,-37.22966003417969,73.38020008999999,15.52,52676
3400,69,52930,0.26469776034355164,0.001,762,-37.83521270751953,73.38049572,15.52,52829
3410,69,53086,0.4214743375778198,0.001,764,-38.19970703125,73.51407915,15.55,52985
3420,69,53239,0.39718231558799744,0.001,767,-38.273353576660156,73.27160978,15.5,53138
3430,69,53394,0.35723915696144104,0.001,769,-35.04938507080078,73.21993812999999,15.49,53293
3440,69,53548,0.23130881786346436,0.001,771,-36.935447692871094,73.16923688000001,15.48,53447
3450,69,53704,0.348903626203537,0.001,773,-35.20377731323242,73.26564760000001,15.5,53603
3460,69,53858,0.4440189599990845,0.001,775,-37.8445930480957,73.12284321000001,15.47,53757
3470,69,54014,0.36850160360336304,0.001,778,-39.40703201293945,73.17502939,15.48,53913
3480,69,54169,0.43908125162124634,0.001,780,-34.651981353759766,73.07987759000001,15.46,54068
3490,69,54325,0.36579659581184387,0.001,782,-37.046875,73.17201715000002,15.48,54224
3500,69,54482,0.268779456615448,0.001,784,-38.919151306152344,73.3598926,15.52,54381
3510,69,54638,0.6058595180511475,0.001,787,-36.02593231201172,73.37592222,15.52,54537
3520,69,54794,0.340407133102417,0.001,789,-38.153167724609375,73.52380551,15.55,54693
3530,69,54951,0.39039963483810425,0.001,791,-38.71480178833008,73.63545681000001,15.57,54850
3540,69,55106,0.34289973974227905,0.001,794,-37.86982727050781,73.68088189000001,15.58,55005
3550,69,55261,0.44817453622817993,0.001,796,-37.40142822265625,73.63145322999999,15.57,55160
3560,69,55417,0.5230644345283508,0.001,798,-36.48810577392578,73.72670851,15.59,55316
3570,69,55573,0.42393869161605835,0.001,800,-37.73790740966797,73.73022601,15.59,55472
3580,69,55727,0.30371737480163574,0.001,803,-37.152191162109375,73.67957227,15.58,55626
3590,69,55882,0.4589913785457611,0.001,805,-35.81318664550781,73.64033367,15.57,55781
3600,69,56040,0.4259485900402069,0.001,807,-34.85820770263672,73.68955407,15.58,55939
3610,69,56194,0.2614133954048157,0.001,809,-38.67070007324219,73.58159967,15.56,56093
3620,69,56350,0.48566368222236633,0.001,811,-35.084327697753906,73.58091108000002,15.56,56249
3630,69,56506,0.37824368476867676,0.001,814,-38.65635299682617,73.52414389999998,15.55,56405
3640,69,56660,0.4743941128253937,0.001,816,-37.764915466308594,73.47706285,15.54,56559
3650,69,56814,0.4683589041233063,0.001,818,-36.60723114013672,73.43533024999999,15.53,56713
3660,69,56968,0.32733240723609924,0.001,820,-37.201107025146484,73.341861,15.51,56867
3670,69,57122,0.44290047883987427,0.001,822,-36.875999450683594,73.24890529999999,15.49,57021
3680,69,57277,0.3265936076641083,0.001,824,-37.0079345703125,73.30230748,15.5,57176
3690,69,57433,0.2744886875152588,0.001,827,-36.36565399169922,73.34297373,15.51,57332
3700,69,57591,0.301037073135376,0.001,829,-39.311607360839844,73.32942852999999,15.51,57490
3710,69,57749,0.5982680916786194,0.001,831,-35.85428237915039,73.52301945,15.55,57648
3720,69,57903,0.3295559287071228,0.001,833,-39.059165954589844,73.41967452000002,15.53,57802
3730,69,58055,0.5971249341964722,0.001,836,-37.29132843017578,73.23537277,15.49,57954
3740,69,58207,0.4161571264266968,0.001,838,-37.47230529785156,73.14280413,15.47,58106
3750,69,58363,0.07325886189937592,0.001,840,-36.874664306640625,73.23221862999999,15.49,58262
3760,69,58519,0.5041484832763672,0.001,842,-36.016944885253906,73.32396007999999,15.51,58418
3770,69,58673,0.22858257591724396,0.001,845,-37.47795867919922,73.31776146,15.51,58572
3780,69,58826,0.42750734090805054,0.001,847,-38.58378219604492,73.22563617,15.49,58725
3790,69,58981,0.3371227979660034,0.001,849,-36.04100799560547,73.18345534,15.48,58880
3800,69,59137,0.38755229115486145,0.001,851,-37.18280792236328,73.10257944,15.46,59036
3810,69,59290,0.40190833806991577,0.001,854,-36.774444580078125,72.86532423999999,15.41,59189
3820,69,59442,0.36542195081710815,0.001,856,-37.359718322753906,72.77396676000001,15.39,59341
3830,69,59597,0.27052709460258484,0.001,858,-36.66791915893555,72.91380196000001,15.42,59496
3840,69,59751,0.4326997995376587,0.001,860,-36.66849899291992,73.00902254000002,15.44,59650
3850,69,59906,0.5035337209701538,0.001,863,-37.188819885253906,72.95744846000001,15.43,59805
3860,69,60061,0.5668500661849976,0.001,865,-39.64515686035156,72.91043762,15.42,59960
3870,69,60216,0.33837980031967163,0.001,867,-36.95256042480469,72.96385469,15.43,60115
3880,69,60374,0.35718077421188354,0.001,870,-37.08960723876953,73.20407819,15.48,60273
3890,69,60528,0.39340823888778687,0.001,872,-36.660438537597656,73.15489068,15.47,60427
3900,69,60686,0.2687320113182068,0.001,874,-37.984886169433594,73.23557406,15.49,60585
3910,69,60842,0.34778323769569397,0.001,877,-38.24586486816406,73.37878346999999,15.52,60741
3920,69,60996,0.5927048921585083,0.001,879,-34.13538360595703,73.48114829,15.54,60895
3930,69,61151,0.4125438928604126,0.001,881,-36.93226623535156,73.48085888,15.54,61050
3940,69,61305,0.3228403925895691,0.001,883,-36.83293914794922,73.48473589,15.54,61204
3950,69,61459,0.49707555770874023,0.001,886,-35.28968048095703,73.44482500000001,15.53,61358
3960,69,61616,0.42519599199295044,0.001,888,-37.61668014526367,73.53393043999999,15.55,61515
3970,69,61772,0.4460160732269287,0.001,890,-38.6865234375,73.57844981000001,15.56,61671
3980,69,61926,0.907880425453186,0.001,892,-36.0294189453125,73.38645506,15.52,61825
3990,69,62081,0.380776584148407,0.001,895,-36.571529388427734,73.42369829,15.53,61980
4000,69,62236,0.44812068343162537,0.001,897,-37.84562683105469,73.29531325,15.5,62135
4010,69,62391,0.2611894905567169,0.001,899,-38.02492904663086,73.25573975,15.49,62290
4020,69,62548,0.35385969281196594,0.001,902,-38.38252258300781,73.39149343999999,15.52,62447
4030,69,62702,0.3219861388206482,0.001,904,-38.59471130371094,73.33779636999999,15.51,62601
4040,69,62857,0.33714595437049866,0.001,906,-38.793609619140625,73.37532626,15.52,62756
4050,69,63014,0.5247050523757935,0.001,909,-37.128990173339844,73.51107400999999,15.55,62913
4060,69,63171,0.42432352900505066,0.001,911,-37.206024169921875,73.52227775,15.55,63070
4070,69,63324,0.553410530090332,0.001,913,-38.86637496948242,73.37719346,15.52,63223
4080,69,63478,0.43150895833969116,0.001,915,-38.48347473144531,73.37037943,15.52,63377
4090,69,63631,0.2768262028694153,0.001,917,-38.02071762084961,73.28553661,15.5,63530
4100,69,63787,0.2530515789985657,0.001,919,-38.64692687988281,73.32786175,15.51,63686
4110,69,63944,0.2647346258163452,0.001,922,-36.222259521484375,73.40958405,15.53,63843
4120,69,64099,0.32451120018959045,0.001,924,-38.689674377441406,73.31138019999999,15.51,63998
4130,69,64254,0.46360552310943604,0.001,926,-40.51133728027344,73.36642904,15.52,64153
4140,69,64408,0.308297723531723,0.001,928,-37.393497467041016,73.32281287,15.51,64307
4150,69,64563,0.33825334906578064,0.001,931,-36.331809997558594,73.22246429,15.49,64462
4160,69,64718,0.38169586658477783,0.001,933,-39.455081939697266,73.12267082,15.47,64617
4170,69,64874,0.386468768119812,0.001,935,-37.5441780090332,73.26873511999999,15.5,64773
4180,69,65030,0.3393762707710266,0.001,937,-36.79435348510742,73.37035181,15.52,64929
4190,69,65185,0.33166977763175964,0.001,939,-39.61961364746094,73.46526171000001,15.54,65084
4200,69,65338,0.3961668610572815,0.001,941,-37.54205322265625,73.31720101,15.51,65237
4210,69,65493,0.3119879961013794,0.001,944,-35.62014389038086,73.22364927,15.49,65392
4220,69,65648,0.38953936100006104,0.001,946,-35.63840103149414,73.2257872,15.49,65547
4230,69,65803,0.3755059540271759,0.001,948,-39.24671936035156,73.2190111,15.49,65702
4240,69,65959,0.3999098241329193,0.001,950,-38.14606857299805,73.31108753000001,15.51,65858
4250,69,66117,0.6617492437362671,0.001,952,-35.559574127197266,73.45887197,15.54,66016
4260,69,66275,0.3876810073852539,0.001,955,-37.06529235839844,73.60504374000001,15.57,66174
4270,69,66432,0.3152470290660858,0.001,957,-37.0467529296875,73.64513353000001,15.58,66331
4280,69,66587,0.4017152488231659,0.001,959,-37.3737907409668,73.59652252000001,15.57,66486
4290,69,66745,0.17595475912094116,0.001,961,-40.164772033691406,73.7404658,15.6,66644
4300,69,66903,0.5645940899848938,0.001,964,-37.56684112548828,73.98265013999999,15.65,66802
4310,69,67058,0.2887069582939148,0.001,966,-38.61335754394531,73.98862204,15.65,66957
4320,69,67214,0.30456870794296265,0.001,968,-41.53202819824219,74.0394079,15.66,67113
4330,69,67368,0.2612645626068115,0.001,970,-40.23324966430664,74.00075392000001,15.65,67267
4340,69,67521,0.19716739654541016,0.001,972,-39.511680603027344,73.85727607,15.62,67420
4350,69,67676,0.4987136125564575,0.001,975,-35.5904541015625,73.71072131000001,15.59,67575
4360,69,67828,0.23696373403072357,0.001,977,-40.101295471191406,73.42475968000001,15.53,67727
4370,69,67985,0.24665138125419617,0.001,979,-37.774932861328125,73.42214915999999,15.53,67884
4380,69,68141,0.27722007036209106,0.001,981,-39.05976867675781,73.46131324,15.54,68040
4390,69,68298,0.41539546847343445,0.001,984,-39.27100372314453,73.41347099,15.53,68197
4400,69,68454,0.36928388476371765,0.001,986,-37.0660400390625,73.32028134,15.51,68353
4410,69,68609,0.5647580623626709,0.001,988,-35.41472244262695,73.32173257000001,15.51,68508
4420,69,68762,0.4134256839752197,0.001,990,-38.2707405090332,73.17774621,15.48,68661
4430,69,68920,0.30343711376190186,0.001,992,-36.39457321166992,73.36203395000001,15.52,68819
4440,69,69074,0.4987565875053406,0.001,995,-38.53955841064453,73.41389613,15.53,68973
4450,69,69228,0.33043330907821655,0.001,997,-37.85382080078125,73.36519718000001,15.52,69127
4460,69,69383,0.4666646718978882,0.001,999,-38.700294494628906,73.50423515000001,15.55,69282
4470,69,69539,0.4754847288131714,0.001,1001,-36.94781494140625,73.46924666000001,15.54,69438
4480,69,69696,0.4009360074996948,0.001,1003,-36.546600341796875,73.52846473999999,15.55,69595
4490,69,69851,0.522500216960907,0.001,1005,-35.18207550048828,73.43171148,15.53,69750
4500,69,70008,0.4188988208770752,0.001,1008,-37.48180389404297,73.48405896,15.54,69907
4510,69,70163,0.40162673592567444,0.001,1010,-34.4206428527832,73.48234428,15.54,70062
4520,69,70316,0.23573817312717438,0.001,1012,-39.53395462036133,73.48010157,15.54,70215
4530,69,70471,0.18260562419891357,0.001,1014,-38.226280212402344,73.34180894,15.51,70370
4540,69,70629,0.2757363021373749,0.001,1017,-37.85286331176758,73.52911121,15.55,70528
4550,69,70784,0.4298192858695984,0.001,1019,-38.324806213378906,73.57918617,15.56,70683
4560,69,70942,0.3376349210739136,0.001,1021,-38.49555969238281,73.72647079000001,15.59,70841
4570,69,71097,0.344413697719574,0.001,1023,-38.517425537109375,73.67037467,15.58,70996
4580,69,71253,0.2790071368217468,0.001,1026,-38.050514221191406,73.61636837,15.57,71152
4590,69,71405,0.46327972412109375,0.001,1028,-37.569854736328125,73.47401906,15.54,71304
4600,69,71562,0.264923632144928,0.001,1030,-39.43878173828125,73.46673539,15.54,71461
4610,69,71716,0.3476579189300537,0.001,1032,-35.68290328979492,73.4152771,15.53,71615
4620,69,71871,0.2407289296388626,0.001,1034,-39.38311004638672,73.51729298,15.55,71770
4630,69,72025,0.25260984897613525,0.001,1037,-36.9464225769043,73.47129825,15.54,71924
4640,69,72179,0.31298720836639404,0.001,1039,-37.82666778564453,73.28957743,15.5,72078
4650,69,72334,0.38131183385849,0.001,1041,-37.0197868347168,73.28648058,15.5,72233
4660,69,72488,0.3014829456806183,0.001,1043,-38.68861389160156,73.09642248,15.46,72387
4670,69,72645,0.24703074991703033,0.001,1046,-36.39427185058594,73.19741628000001,15.48,72544
4680,69,72802,0.43527448177337646,0.001,1048,-36.832977294921875,73.24538559,15.49,72701
4690,69,72959,0.5118752717971802,0.001,1050,-36.60256576538086,73.48132688999999,15.54,72858
4700,69,73116,0.405389666557312,0.001,1052,-38.562686920166016,73.48387434,15.54,73015
4710,69,73270,0.40500837564468384,0.001,1055,-36.997718811035156,73.49019066000001,15.54,73169
4720,69,73427,0.324502170085907,0.001,1057,-38.936973571777344,73.57765183999999,15.56,73326
4730,69,73581,0.40310049057006836,0.001,1059,-38.335044860839844,73.57514018,15.56,73480
4740,69,73737,0.28249338269233704,0.001,1061,-39.03156280517578,73.6696541,15.58,73636
4750,69,73890,0.3140389323234558,0.001,1064,-36.627769470214844,73.58473807,15.56,73789
4760,69,74044,0.4341229796409607,0.001,1066,-37.607948303222656,73.58204583000001,15.56,73943
4770,69,74198,0.4540029764175415,0.001,1068,-36.19012451171875,73.43765221000001,15.53,74097
4780,69,74352,0.3132631778717041,0.001,1070,-39.02528381347656,73.28805433999999,15.5,74251
4790,69,74507,0.49170970916748047,0.001,1072,-35.19384765625,73.19351564,15.48,74406
4800,69,74663,0.29879075288772583,0.001,1075,-37.729461669921875,73.14703732,15.47,74562
4810,69,74819,0.6024339199066162,0.001,1077,-36.549110412597656,73.23765875,15.49,74718
4820,69,74977,0.3647700548171997,0.001,1079,-36.07136535644531,73.28584806,15.5,74876
4830,69,75135,0.5296886563301086,0.001,1081,-36.760475158691406,73.4721289,15.54,75034
4840,69,75287,0.31132838129997253,0.001,1084,-36.83294677734375,73.28590138999999,15.5,75186
4850,69,75444,0.4620223641395569,0.001,1086,-36.32686996459961,73.47714501000002,15.54,75343
4860,69,75600,0.30631962418556213,0.001,1088,-39.51020050048828,73.56610826000001,15.56,75499
4870,69,75753,0.219035342335701,0.001,1090,-36.3585205078125,73.51422175,15.55,75652
4880,69,75908,0.5445153713226318,0.001,1093,-37.28105163574219,73.5692028,15.56,75807
4890,69,76061,0.38023507595062256,0.001,1095,-38.94100570678711,73.48101669,15.54,75960
4900,69,76215,0.3398323655128479,0.001,1097,-38.271095275878906,73.38449977,15.52,76114
4910,69,76371,0.3864646553993225,0.001,1099,-37.55303192138672,73.38388157,15.52,76270
4920,69,76527,0.3799433708190918,0.001,1102,-36.33824157714844,73.29562263000001,15.5,76426
4930,69,76681,0.3949764370918274,0.001,1104,-38.03111267089844,73.10843998,15.46,76580
4940,69,76838,0.5476208925247192,0.001,1106,-34.48451232910156,73.33919311999999,15.51,76737
4950,69,76993,0.3210568428039551,0.001,1108,-36.700355529785156,73.23871077000001,15.49,76892
4960,69,77147,0.28276604413986206,0.001,1111,-37.65052795410156,73.15174769000001,15.47,77046
4970,69,77302,0.3051304519176483,0.001,1113,-35.389095306396484,73.24778721000001,15.49,77201
4980,69,77456,0.3768686056137085,0.001,1115,-37.75973892211914,73.19856451,15.48,77355
4990,69,77612,0.3310331106185913,0.001,1117,-36.81608963012695,73.32442997,15.51,77511
5000,69,77767,0.3086608648300171,0.001,1119,-38.79180908203125,73.3692304,15.52,77666
5010,69,77925,0.41747793555259705,0.001,1122,-37.672645568847656,73.46434590000001,15.54,77824
5020,69,78079,0.2060788869857788,0.001,1124,-38.95747756958008,73.36620755,15.52,77978
5030,69,78234,0.35994753241539,0.001,1126,-36.73429870605469,73.40737937,15.53,78133
5040,69,78392,0.3442551791667938,0.001,1129,-37.25668716430664,73.45547424,15.54,78291
5050,69,78547,0.3596934974193573,0.001,1131,-38.555274963378906,73.45568078000001,15.54,78446
5060,69,78702,0.18495988845825195,0.001,1133,-37.885520935058594,73.50232495,15.55,78601
5070,69,78858,0.3327687680721283,0.001,1135,-39.095306396484375,73.54785457,15.56,78757
